t_s,x_m,y_m
29.148,0.087444,0.002875565367052154
29.150000000000002,0.08745000000000001,0.0028531695488854245
29.152,0.087456,0.0028289716076785984
29.154,0.087462,0.002802986827369828
29.156000000000002,0.087468,0.0027752316205033514
29.158,0.08747400000000001,0.002745723517862782
29.16,0.08748,0.0027144811573980732
29.162,0.087486,0.00268152427245379
29.164,0.087492,0.0026468736793048404
29.166,0.087498,0.002610551264008622
29.168,0.087504,0.002572579968580984
29.17,0.08751,0.0025329837765060534
29.172,0.08751600000000001,0.0024917876975874254
29.174,0.087522,0.0024490177521516152
29.176000000000002,0.08752800000000001,0.0024047009546125705
29.178,0.087534,0.002358865296409878
29.18,0.08754,0.002311539728327365
29.182000000000002,0.08754600000000001,0.002262754142208284
29.184,0.087552,0.002212539352074468
29.186,0.087558,0.0021609270746637574
29.188,0.087564,0.002107949909396558
29.19,0.08757000000000001,0.0020536413177860494
29.192,0.087576,0.0019980356023028365
29.194,0.087582,0.0019411678847083874
29.196,0.08758800000000001,0.0018830740838721273
29.198,0.087594,0.001823790893083813
29.2,0.0876,0.001763355756877523
29.202,0.087606,0.0017018068473802033
29.204,0.08761200000000001,0.001639183040202851
29.206,0.087618,0.0015755238898838995
29.208000000000002,0.08762400000000001,0.001510869604907262
29.21,0.08763,0.0014452610223050918
29.212,0.087636,0.0013787395818645267
29.214000000000002,0.08764200000000001,0.0013113472999528285
29.216,0.087648,0.0012431267429798482
29.218,0.087654,0.001174121000511725
29.22,0.08766,0.0011043736580541173
29.222,0.08766600000000001,0.0010339287695236
29.224,0.087672,0.0009628308294216416
29.226,0.087678,0.0008911247447312446
29.228,0.08768400000000001,0.0008188558065519162
29.23,0.08769,0.0007460696614946329
29.232,0.087696,0.0006728122828481755
29.234,0.087702,0.0005991299415432159
29.236,0.08770800000000001,0.0005250691769257856
29.238,0.087714,0.00045067676736235964
29.240000000000002,0.08772,0.00037599970069296385
29.242,0.087726,0.0003010851445536582
29.244,0.087732,0.00022598041658377385
29.246000000000002,0.08773800000000001,0.00015073295453924644
29.248,0.087744,7.539028633008269e-05
29.25,0.08775000000000001,3.2326961613670595e-17
29.252,0.087756,-7.539028632984758e-05
29.254,0.087762,-0.00015073295453935218
29.256,0.087768,-0.00022598041658370937
29.258,0.087774,-0.0003010851445535938
29.26,0.08778000000000001,-0.0003759997006928997
29.262,0.087786,-0.0004506767673622957
29.264,0.087792,-0.0005250691769257221
29.266000000000002,0.087798,-0.0005991299415433197
29.268,0.08780400000000001,-0.0006728122828481125
29.27,0.08781,-0.0007460696614945702
29.272000000000002,0.087816,-0.0008188558065520179
29.274,0.08782200000000001,-0.0008911247447310202
29.276,0.087828,-0.0009628308294215805
29.278000000000002,0.08783400000000001,-0.0010339287695235392
29.28,0.08784,-0.0011043736580540573
29.282,0.08784600000000001,-0.0011741210005115083
29.284,0.087852,-0.0012431267429797892
29.286,0.087858,-0.0013113472999527703
29.288,0.087864,-0.0013787395818644693
29.29,0.08787,-0.0014452610223050352
29.292,0.08787600000000001,-0.0015108696049073538
29.294,0.087882,-0.0015755238898838442
29.296,0.087888,-0.001639183040202797
29.298000000000002,0.08789400000000001,-0.0017018068473802907
29.3,0.0879,-0.0017633557568774707
29.302,0.087906,-0.0018237908930837613
29.304000000000002,0.087912,-0.001883074083872077
29.306,0.08791800000000001,-0.001941167884708338
29.308,0.087924,-0.0019980356023026613
29.310000000000002,0.08793000000000001,-0.002053641317786126
29.312,0.087936,-0.002107949909396512
29.314,0.087942,-0.0021609270746637127
29.316,0.087948,-0.002212539352074424
29.318,0.087954,-0.0022627541422083532
29.32,0.08796,-0.002311539728327324
29.322,0.087966,-0.002358865296409838
29.324,0.08797200000000001,-0.0024047009546126342
29.326,0.087978,-0.002449017752151578
29.328,0.087984,-0.0024917876975873894
29.330000000000002,0.08799000000000001,-0.0025329837765060187
29.332,0.087996,-0.002572579968580951
29.334,0.088002,-0.00261055126400859
29.336000000000002,0.088008,-0.0026468736793048902
29.338,0.08801400000000001,-0.0026815242724537607
29.34,0.08802,-0.002714481157398046
29.342000000000002,0.08802600000000001,-0.002745723517862756
29.344,0.088032,-0.0027752316205033917
29.346,0.088038,-0.002802986827369805
29.348,0.088044,-0.002828971607678577
29.35,0.08805,-0.0028531695488854575
29.352,0.08805600000000001,-0.0028755653670521353
29.354,0.088062,-0.0028961449164997943
29.356,0.08806800000000001,-0.002914895198744046
29.358,0.088074,-0.0029318043707045743
29.36,0.08808,-0.0029468617521860676
29.362000000000002,0.08808600000000001,-0.002960057832623612
29.364,0.088092,-0.002971384277089942
29.366,0.088098,-0.00298083393156002
29.368000000000002,0.088104,-0.0029884008274295164
29.37,0.08811000000000001,-0.0029940801852848162
29.372,0.088116,-0.0029978684179217635
29.374000000000002,0.088122,-0.00299976313261145
29.376,0.08812800000000001,-0.0029997631326114486
29.378,0.088134,-0.0029978684179217674
29.38,0.08814,-0.0029940801852848223
29.382,0.088146,-0.00298840082742951
29.384,0.08815200000000001,-0.0029808339315600305
29.386,0.088158,-0.0029713842770899552
29.388,0.088164,-0.0029600578326235997
29.39,0.08817,-0.002946861752186086
29.392,0.088176,-0.0029318043707045943
29.394000000000002,0.08818200000000001,-0.0029148951987440284
29.396,0.088188,-0.0028961449164998194
29.398,0.088194,-0.002875565367052163
29.400000000000002,0.08820000000000001,-0.0028531695488854345
29.402,0.088206,-0.0028289716076786093
29.404,0.088212,-0.0028029868273698397
29.406000000000002,0.088218,-0.0027752316205033635
29.408,0.08822400000000001,-0.002745723517862726
29.41,0.08823,-0.002714481157398087
29.412,0.088236,-0.0026815242724538045
29.414,0.088242,-0.0026468736793048555
29.416,0.08824800000000001,-0.0026105512640085538
29.418,0.088254,-0.0025725799685810007
29.42,0.08826,-0.0025329837765060708
29.422,0.088266,-0.002491787697587443
29.424,0.088272,-0.0024490177521516343
29.426000000000002,0.08827800000000001,-0.00240470095461259
29.428,0.088284,-0.002358865296409898
29.43,0.08829000000000001,-0.002311539728327386
29.432000000000002,0.08829600000000001,-0.002262754142208305
29.434,0.088302,-0.0022125393520744897
29.436,0.088308,-0.00216092707466378
29.438000000000002,0.088314,-0.0021079499093964596
29.44,0.08832000000000001,-0.0020536413177860723
29.442,0.088326,-0.0019980356023027333
29.444,0.088332,-0.001941167884708412
29.446,0.088338,-0.0018830740838721527
29.448,0.088344,-0.0018237908930838385
29.45,0.08835,-0.0017633557568774115
29.452,0.088356,-0.00170180684738023
29.454,0.08836200000000001,-0.001639183040202878
29.456,0.088368,-0.0015755238898839269
29.458000000000002,0.08837400000000001,-0.00151086960490729
29.46,0.08838,-0.0014452610223051204
29.462,0.088386,-0.0013787395818645554
29.464000000000002,0.08839200000000001,-0.0013113472999527042
29.466,0.088398,-0.0012431267429798775
29.468,0.088404,-0.0011741210005115977
29.47,0.08841,-0.0011043736580541475
29.472,0.08841600000000001,-0.0010339287695234703
29.474,0.088422,-0.0009628308294216723
29.476,0.08842799999999999,-0.0008911247447311128
29.478,0.08843400000000001,-0.0008188558065519471
29.48,0.08844,-0.0007460696614946642
29.482,0.088446,-0.0006728122828482069
29.484,0.088452,-0.0005991299415432477
29.486,0.08845800000000001,-0.0005250691769258175
29.488,0.088464,-0.0004506767673623916
29.490000000000002,0.08847000000000001,-0.00037599970069282675
29.492,0.088476,-0.00030108514455369034
29.494,0.088482,-0.00022598041658380614
29.496000000000002,0.08848800000000001,-0.00015073295453927875
29.498,0.088494,-7.539028632994453e-05
29.5,0.0885,-6.46687787626193e-17
29.502,0.088506,7.539028632998572e-05
29.504,0.08851200000000001,0.00015073295453931987
29.506,0.088518,0.00022598041658384717
29.508,0.088524,0.00030108514455356165
29.51,0.08853000000000001,0.00037599970069286757
29.512,0.088536,0.0004506767673622637
29.514,0.088542,0.0005250691769256901
29.516000000000002,0.088548,0.000599129941543288
29.518,0.08855400000000001,0.000672812282848081
29.52,0.08856,0.0007460696614945389
29.522000000000002,0.088566,0.0008188558065519868
29.524,0.088572,0.000891124744731152
29.526,0.088578,0.0009628308294215499
29.528000000000002,0.08858400000000001,0.001033928769523669
29.53,0.08859,0.0011043736580540274
29.532,0.08859600000000001,0.0011741210005116356
29.534,0.088602,0.00124312674297976
29.536,0.088608,0.0013113472999527413
29.538,0.088614,0.0013787395818644404
29.54,0.08862,0.001445261022305007
29.542,0.08862600000000001,0.0015108696049073258
29.544,0.088632,0.001575523889883817
29.546,0.088638,0.0016391830402027697
29.548000000000002,0.088644,0.001701806847380264
29.55,0.08865,0.0017633557568774447
29.552,0.088656,0.0018237908930837355
29.554000000000002,0.088662,0.0018830740838721848
29.556,0.08866800000000001,0.0019411678847083135
29.558,0.088674,0.001998035602302764
29.560000000000002,0.08868000000000001,0.0020536413177861027
29.562,0.088686,0.002107949909396489
29.564,0.08869200000000001,0.0021609270746636897
29.566,0.088698,0.0022125393520745175
29.568,0.088704,0.0022627541422083324
29.57,0.08871,0.0023115397283273035
29.572,0.088716,0.002358865296409818
29.574,0.08872200000000001,0.0024047009546126147
29.576,0.088728,0.0024490177521515593
29.578,0.088734,0.002491787697587371
29.580000000000002,0.08874000000000001,0.002532983776506093
29.582,0.088746,0.0025725799685809344
29.584,0.088752,0.002610551264008574
29.586000000000002,0.088758,0.002646873679304875
29.588,0.08876400000000001,0.0026815242724538228
29.59,0.08877,0.0027144811573980316
29.592000000000002,0.08877600000000001,0.0027457235178627425
29.594,0.088782,0.002775231620503379
29.596,0.088788,0.0028029868273697937
29.598,0.088794,0.0028289716076785663
29.6,0.0888,0.0028531695488854475
29.602,0.088806,0.002875565367052126
29.604,0.088812,0.0028961449164997856
29.606,0.08881800000000001,0.002914895198744039
29.608,0.088824,0.0029318043707045674
29.61,0.08883,0.0029468617521860615
29.612000000000002,0.08883600000000001,0.0029600578326236067
29.614,0.088842,0.002971384277089961
29.616,0.088848,0.002980833931560016
29.618000000000002,0.088854,0.002988400827429514
29.62,0.08886000000000001,0.0029940801852848145
29.622,0.088866,0.002997868417921769
29.624000000000002,0.088872,0.0029997631326114495
29.626,0.088878,0.002999763132611449
29.628,0.088884,0.0029978684179217687
29.63,0.08889,0.002994080185284825
29.632,0.088896,0.002988400827429513
29.634,0.08890200000000001,0.0029808339315600344
29.636,0.088908,0.0029713842770899596
29.638,0.088914,0.0029600578326236054
29.64,0.08892,0.00294686175218606
29.642,0.088926,0.0029318043707046017
29.644000000000002,0.08893200000000001,0.002914895198743996
29.646,0.088938,0.0028961449164998277
29.648,0.088944,0.0028755653670521236
29.650000000000002,0.08895000000000002,0.0028531695488854445
29.652,0.08895600000000001,0.00282897160767862
29.654,0.088962,0.0028029868273698514
29.656000000000002,0.088968,0.0027752316205033756
29.658,0.08897400000000001,0.0027457235178627395
29.66,0.08898,0.0027144811573981006
29.662,0.088986,0.002681524272453819
29.664,0.088992,0.0026468736793048707
29.666,0.08899800000000001,0.00261055126400857
29.668,0.089004,0.0025725799685810172
29.67,0.08901,0.0025329837765059966
29.672,0.089016,0.0024917876975874614
29.674,0.089022,0.002449017752151554
29.676000000000002,0.08902800000000001,0.002404700954612609
29.678,0.089034,0.002358865296409812
29.68,0.08904,0.0023115397283274062
29.682000000000002,0.08904600000000001,0.0022627541422083263
29.684,0.089052,0.0022125393520745114
29.686,0.089058,0.002160927074663802
29.688000000000002,0.089064,0.0021079499093964826
29.69,0.08907000000000001,0.002053641317786096
29.692,0.089076,0.0019980356023027576
29.694,0.089082,0.0019411678847084367
29.696,0.089088,0.0018830740838720451
29.698,0.089094,0.001823790893083864
29.7,0.0891,0.0017633557568774373
29.702,0.089106,0.0017018068473802566
29.704,0.08911200000000001,0.0016391830402027623
29.706,0.089118,0.0015755238898839544
29.708000000000002,0.08912400000000001,0.001510869604907318
29.71,0.08913,0.0014452610223051486
29.712,0.089136,0.0013787395818645842
29.714000000000002,0.08914200000000001,0.0013113472999527335
29.716,0.089148,0.001243126742979907
29.718,0.089154,0.0011741210005116274
29.72,0.08916,0.0011043736580541774
29.722,0.08916600000000001,0.0010339287695235006
29.724,0.089172,0.0009628308294217029
29.726,0.089178,0.0008911247447311436
29.728,0.08918400000000001,0.0008188558065519784
29.73,0.08919,0.0007460696614945303
29.732,0.089196,0.0006728122828482385
29.734,0.089202,0.0005991299415432793
29.736,0.08920800000000001,0.0005250691769258494
29.738,0.089214,0.00045067676736225496
29.740000000000002,0.08922000000000001,0.00037599970069285884
29.742,0.089226,0.0003010851445537225
29.744,0.089232,0.00022598041658383834
29.746000000000002,0.08923800000000001,0.00015073295453931103
29.748,0.089244,7.539028632997688e-05
29.75,0.08925,9.701059591156802e-17
29.752,0.089256,-7.539028632995338e-05
29.754,0.08926200000000001,-0.00015073295453928756
29.756,0.089268,-0.00022598041658381494
29.758,0.089274,-0.0003010851445535295
29.76,0.08928000000000001,-0.0003759997006930047
29.762,0.089286,-0.0004506767673622317
29.764,0.089292,-0.0005250691769258262
29.766000000000002,0.089298,-0.0005991299415432563
29.768,0.08930400000000001,-0.0006728122828480494
29.77,0.08931,-0.0007460696614945075
29.772000000000002,0.089316,-0.0008188558065519558
29.774,0.089322,-0.0008911247447311213
29.776,0.089328,-0.0009628308294215192
29.778000000000002,0.08933400000000001,-0.0010339287695236385
29.78,0.08934,-0.0011043736580539972
29.782,0.08934600000000001,-0.0011741210005116057
29.784,0.089352,-0.0012431267429797305
29.786,0.089358,-0.0013113472999528655
29.788,0.089364,-0.0013787395818644118
29.79,0.08937,-0.001445261022305128
29.792,0.08937600000000001,-0.0015108696049072978
29.794,0.089382,-0.0015755238898839345
29.796,0.089388,-0.0016391830402027428
29.798000000000002,0.089394,-0.0017018068473802373
29.8,0.08940000000000001,-0.0017633557568774185
29.802,0.089406,-0.00182379089308371
29.804000000000002,0.089412,-0.0018830740838721596
29.806,0.08941800000000001,-0.0019411678847082888
29.808,0.089424,-0.0019980356023027402
29.810000000000002,0.08943000000000001,-0.0020536413177860793
29.812,0.089436,-0.0021079499093965876
29.814,0.08944200000000001,-0.0021609270746636676
29.816,0.089448,-0.0022125393520744953
29.818,0.089454,-0.002262754142208311
29.82,0.08946,-0.0023115397283273915
29.822,0.089466,-0.0023588652964097977
29.824,0.08947200000000001,-0.002404700954612595
29.826,0.089478,-0.0024490177521515407
29.828,0.089484,-0.0024917876975874484
29.830000000000002,0.08949000000000001,-0.0025329837765060755
29.832,0.089496,-0.0025725799685809175
29.834,0.089502,-0.002610551264008558
29.836000000000002,0.089508,-0.0026468736793048594
29.838,0.08951400000000001,-0.0026815242724538084
29.84,0.08952,-0.002714481157398018
29.842000000000002,0.08952600000000001,-0.0027457235178627985
29.844,0.089532,-0.002775231620503367
29.846,0.089538,-0.0028029868273698427
29.848,0.089544,-0.0028289716076785555
29.85,0.08955,-0.00285316954888549
29.852,0.089556,-0.002875565367052117
29.854,0.089562,-0.0028961449164998216
29.856,0.08956800000000001,-0.002914895198744031
29.858,0.089574,-0.0029318043707045605
29.86,0.08958,-0.0029468617521860555
29.862000000000002,0.08958600000000001,-0.002960057832623601
29.864,0.089592,-0.002971384277089956
29.866,0.089598,-0.0029808339315600127
29.868000000000002,0.089604,-0.002988400827429526
29.87,0.08961000000000001,-0.0029940801852848123
29.872,0.089616,-0.002997868417921768
29.874000000000002,0.08962200000000001,-0.002999763132611449
29.876,0.089628,-0.0029997631326114473
29.878,0.089634,-0.00299786841792177
29.88,0.08964,-0.002994080185284816
29.882,0.089646,-0.0029884008274295155
29.884,0.08965200000000001,-0.002980833931560038
29.886,0.089658,-0.002971384277089964
29.888,0.08966400000000001,-0.00296005783262361
29.89,0.08967,-0.002946861752186066
29.892,0.089676,-0.0029318043707046086
29.894000000000002,0.08968200000000001,-0.0029148951987440037
29.896,0.089688,-0.0028961449164998363
29.898,0.089694,-0.002875565367052133
29.900000000000002,0.0897,-0.0028531695488854545
29.902,0.08970600000000001,-0.002828971607678574
29.904,0.089712,-0.0028029868273698627
29.906000000000002,0.089718,-0.0027752316205033882
29.908,0.08972400000000001,-0.0027457235178627525
29.91,0.08973,-0.002714481157398042
29.912,0.089736,-0.002681524272453833
29.914,0.089742,-0.002646873679304886
29.916,0.08974800000000001,-0.002610551264008586
29.918,0.089754,-0.002572579968581034
29.92,0.08976,-0.002532983776506014
29.922,0.089766,-0.002491787697587479
29.924,0.089772,-0.0024490177521515727
29.926000000000002,0.08977800000000001,-0.002404700954612629
29.928,0.089784,-0.0023588652964098324
29.93,0.08979,-0.002311539728327427
29.932000000000002,0.08979600000000001,-0.0022627541422082357
29.934,0.089802,-0.0022125393520745335
29.936,0.089808,-0.002160927074663706
29.938000000000002,0.089814,-0.002107949909396506
29.94,0.08982000000000001,-0.00205364131778612
29.942,0.089826,-0.001998035602302782
29.944,0.089832,-0.0019411678847083315
29.946,0.089838,-0.0018830740838720705
29.948,0.08984400000000001,-0.0018237908930838899
29.95,0.08985,-0.0017633557568774638
29.952,0.089856,-0.0017018068473802833
29.954,0.089862,-0.0016391830402027895
29.956,0.089868,-0.0015755238898839817
29.958000000000002,0.08987400000000001,-0.0015108696049071985
29.96,0.08988,-0.001445261022305177
29.962,0.08988600000000001,-0.0013787395818644615
29.964000000000002,0.08989200000000001,-0.0013113472999527623
29.966,0.089898,-0.0012431267429797812
29.968,0.089904,-0.0011741210005116573
29.97,0.08991,-0.001104373658054049
29.972,0.08991600000000001,-0.001033928769523531
29.974,0.089922,-0.0009628308294217336
29.976,0.089928,-0.0008911247447311746
29.978,0.089934,-0.0008188558065520095
29.98,0.08994,-0.0007460696614945616
29.982,0.089946,-0.00067281228284827
29.984,0.089952,-0.0005991299415431439
29.986,0.08995800000000001,-0.0005250691769258811
29.988,0.089964,-0.00045067676736228695
29.990000000000002,0.08997000000000001,-0.0003759997006928909
29.992,0.089976,-0.000301085144553585
29.994,0.089982,-0.00022598041658387062
29.996000000000002,0.08998800000000001,-0.00015073295453934334
29.998,0.089994,-7.53902863300092e-05
30.0,0.09,-1.2935241306051674e-16
30.002,0.090006,7.539028632992106e-05
30.004,0.09001200000000001,0.00015073295453925527
30.006,0.090018,0.0002259804165837827
30.008,0.09002399999999999,0.0003010851445534973
30.01,0.09003000000000001,0.00037599970069297263
30.012,0.090036,0.0004506767673621998
30.014,0.090042,0.0005250691769257944
30.016000000000002,0.090048,0.0005991299415432246
30.018,0.09005400000000001,0.0006728122828481841
30.02,0.09006,0.0007460696614944762
30.022000000000002,0.09006600000000001,0.0008188558065519247
30.024,0.090072,0.0008911247447310902
30.026,0.090078,0.0009628308294216501
30.028000000000002,0.09008400000000001,0.0010339287695236082
30.03,0.09009,0.001104373658053967
30.032,0.090096,0.001174121000511576
30.034,0.090102,0.001243126742979701
30.036,0.09010800000000001,0.0013113472999528365
30.038,0.090114,0.0013787395818643832
30.04,0.09012,0.0014452610223050998
30.042,0.09012600000000001,0.0015108696049072699
30.044,0.090132,0.001575523889883907
30.046,0.090138,0.0016391830402027157
30.048000000000002,0.090144,0.0017018068473803512
30.05,0.09015000000000001,0.0017633557568773922
30.052,0.090156,0.0018237908930838198
30.054000000000002,0.090162,0.0018830740838721345
30.056,0.090168,0.001941167884708264
30.058,0.090174,0.001998035602302716
30.060000000000002,0.09018000000000001,0.0020536413177860554
30.062,0.090186,0.0021079499093965646
30.064,0.09019200000000001,0.002160927074663645
30.066,0.090198,0.002212539352074474
30.068,0.090204,0.0022627541422082895
30.07,0.09021,0.0023115397283273707
30.072,0.090216,0.0023588652964097777
30.074,0.09022200000000001,0.002404700954612678
30.076,0.090228,0.002449017752151522
30.078,0.090234,0.0024917876975874306
30.080000000000002,0.09024,0.002532983776506058
30.082,0.090246,0.0025725799685809886
30.084,0.090252,0.002610551264008542
30.086000000000002,0.090258,0.0026468736793048447
30.088,0.09026400000000001,0.0026815242724537937
30.09,0.09027,0.0027144811573980047
30.092000000000002,0.09027600000000001,0.0027457235178627855
30.094,0.090282,0.0027752316205033544
30.096,0.09028800000000001,0.0028029868273698314
30.098,0.090294,0.002828971607678545
30.1,0.0903,0.00285316954888548
30.102,0.090306,0.0028755653670521075
30.104,0.090312,0.0028961449164998133
30.106,0.09031800000000001,0.0029148951987440232
30.108,0.090324,0.00293180437070459
30.11,0.09033,0.0029468617521860494
30.112000000000002,0.09033600000000001,0.002960057832623596
30.114,0.090342,0.0029713842770899518
30.116,0.090348,0.0029808339315600283
30.118000000000002,0.090354,0.002988400827429523
30.12,0.09036000000000001,0.0029940801852848106
30.122,0.090366,0.0029978684179217665
30.124000000000002,0.09037200000000001,0.002999763132611448
30.126,0.090378,0.0029997631326114478
30.128,0.090384,0.002997868417921771
30.13,0.09039,0.002994080185284818
30.132,0.090396,0.0029884008274295186
30.134,0.090402,0.0029808339315600227
30.136,0.090408,0.0029713842770899687
30.138,0.09041400000000001,0.002960057832623588
30.14,0.09042,0.002946861752186072
30.142,0.090426,0.002931804370704579
30.144000000000002,0.09043200000000001,0.0029148951987440115
30.146,0.090438,0.0028961449164998446
30.148,0.090444,0.0028755653670521422
30.150000000000002,0.09045,0.0028531695488854644
30.152,0.09045600000000001,0.002828971607678585
30.154,0.090462,0.0028029868273698744
30.156000000000002,0.090468,0.0027752316205033357
30.158,0.090474,0.0027457235178627655
30.16,0.09048,0.002714481157398056
30.162,0.090486,0.0026815242724538475
30.164,0.090492,0.002646873679304821
30.166,0.09049800000000001,0.0026105512640086015
30.168,0.090504,0.002572579968580963
30.17,0.09051000000000001,0.0025329837765060313
30.172,0.090516,0.0024917876975874974
30.174,0.090522,0.0024490177521515914
30.176000000000002,0.09052800000000001,0.002404700954612648
30.178,0.090534,0.0023588652964098523
30.18,0.09054,0.002311539728327448
30.182000000000002,0.090546,0.002262754142208257
30.184,0.09055200000000001,0.002212539352074555
30.186,0.090558,0.0021609270746637283
30.188000000000002,0.090564,0.002107949909396529
30.19,0.09057000000000001,0.0020536413177860194
30.192,0.090576,0.0019980356023028057
30.194,0.090582,0.001941167884708356
30.196,0.090588,0.0018830740838720955
30.198,0.09059400000000001,0.00182379089308378
30.2,0.0906,0.0017633557568774898
30.202,0.090606,0.00170180684738031
30.204,0.090612,0.0016391830402028168
30.206,0.090618,0.0015755238898840095
30.208000000000002,0.09062400000000001,0.0015108696049072265
30.21,0.09063,0.0014452610223052052
30.212,0.090636,0.00137873958186449
30.214000000000002,0.09064200000000001,0.0013113472999527916
30.216,0.090648,0.0012431267429798107
30.218,0.090654,0.0011741210005116868
30.22,0.09066,0.0011043736580540792
30.222,0.09066600000000001,0.0010339287695235613
30.224,0.090672,0.0009628308294216027
30.226,0.090678,0.0008911247447312054
30.228,0.090684,0.0008188558065520406
30.23,0.09069,0.000746069661494593
30.232,0.090696,0.0006728122828481354
30.234,0.090702,0.0005991299415431757
30.236,0.090708,0.000525069176925913
30.238,0.090714,0.00045067676736231893
30.240000000000002,0.09072000000000001,0.000375999700692923
30.242,0.090726,0.0003010851445536172
30.244,0.09073200000000001,0.00022598041658390285
30.246000000000002,0.09073800000000001,0.00015073295453920532
30.248,0.090744,7.539028633004153e-05
30.25,0.09075,-8.836026372958593e-18
30.252,0.090756,-7.539028632988872e-05
30.254,0.09076200000000001,-0.0001507329545393933
30.256,0.090768,-0.0002259804165837504
30.258,0.090774,-0.0003010851445536348
30.26,0.09078000000000001,-0.00037599970069294053
30.262,0.090786,-0.0004506767673621678
30.264,0.090792,-0.0005250691769257625
30.266000000000002,0.090798,-0.0005991299415431929
30.268,0.09080400000000001,-0.0006728122828481526
30.27,0.09081,-0.0007460696614944449
30.272000000000002,0.09081600000000001,-0.0008188558065520576
30.274,0.090822,-0.0008911247447310595
30.276,0.090828,-0.0009628308294216195
30.278000000000002,0.09083400000000001,-0.0010339287695235778
30.28,0.09084,-0.0011043736580540957
30.282,0.090846,-0.0011741210005115463
30.284,0.090852,-0.0012431267429798267
30.286,0.09085800000000001,-0.0013113472999528074
30.288,0.090864,-0.0013787395818645057
30.29,0.09086999999999999,-0.0014452610223050714
30.292,0.09087600000000001,-0.0015108696049072419
30.294,0.090882,-0.0015755238898838796
30.296,0.090888,-0.0016391830402026884
30.298000000000002,0.090894,-0.0017018068473803245
30.3,0.09090000000000001,-0.0017633557568773662
30.302,0.090906,-0.0018237908930837942
30.304000000000002,0.090912,-0.0018830740838721093
30.306,0.090918,-0.0019411678847083697
30.308,0.090924,-0.0019980356023026917
30.310000000000002,0.09093000000000001,-0.002053641317786156
30.312,0.090936,-0.002107949909396541
30.314,0.09094200000000001,-0.0021609270746637413
30.316,0.090948,-0.002212539352074452
30.318,0.09095400000000001,-0.0022627541422082687
30.32,0.09096,-0.0023115397283273503
30.322,0.090966,-0.0023588652964097578
30.324,0.09097200000000001,-0.0024047009546126585
30.326,0.090978,-0.0024490177521515034
30.328,0.090984,-0.002491787697587412
30.330000000000002,0.09099,-0.002532983776506041
30.332,0.09099600000000001,-0.002572579968580972
30.334,0.091002,-0.002610551264008526
30.336000000000002,0.091008,-0.0026468736793049093
30.338,0.09101400000000001,-0.0026815242724537794
30.34,0.09102,-0.0027144811573980633
30.342000000000002,0.09102600000000001,-0.0027457235178627725
30.344,0.091032,-0.0027752316205033422
30.346,0.09103800000000001,-0.0028029868273698197
30.348,0.091044,-0.002828971607678591
30.35,0.09105,-0.00285316954888547
30.352,0.091056,-0.0028755653670520984
30.354,0.091062,-0.0028961449164998047
30.356,0.09106800000000001,-0.002914895198744016
30.358,0.091074,-0.002931804370704583
30.36,0.09108,-0.0029468617521860433
30.362000000000002,0.09108600000000001,-0.0029600578326236184
30.364,0.091092,-0.0029713842770899474
30.366,0.091098,-0.0029808339315600244
30.368000000000002,0.091104,-0.0029884008274295203
30.37,0.09111000000000001,-0.0029940801852848193
30.372,0.091116,-0.0029978684179217652
30.374000000000002,0.09112200000000001,-0.002999763132611448
30.376,0.091128,-0.002999763132611448
30.378,0.091134,-0.002997868417921772
30.38,0.09114,-0.00299408018528482
30.382,0.091146,-0.0029884008274295216
30.384,0.091152,-0.002980833931560026
30.386,0.091158,-0.002971384277089973
30.388,0.09116400000000001,-0.002960057832623593
30.39,0.09117,-0.002946861752186078
30.392,0.09117600000000001,-0.002931804370704586
30.394000000000002,0.09118200000000001,-0.002914895198744019
30.396,0.091188,-0.0028961449164998086
30.398,0.091194,-0.0028755653670521513
30.400000000000002,0.0912,-0.002853169548885475
30.402,0.09120600000000001,-0.002828971607678596
30.404,0.091212,-0.002802986827369825
30.406000000000002,0.09121800000000001,-0.002775231620503348
30.408,0.091224,-0.002745723517862778
30.41,0.09123,-0.0027144811573980693
30.412,0.091236,-0.0026815242724538622
30.414,0.091242,-0.0026468736793048364
30.416,0.09124800000000001,-0.0026105512640086175
30.418,0.091254,-0.0025725799685809795
30.42,0.09126000000000001,-0.0025329837765060486
30.422,0.091266,-0.00249178769758742
30.424,0.091272,-0.00244901775215161
30.426000000000002,0.09127800000000001,-0.0024047009546125657
30.428,0.091284,-0.0023588652964098723
30.43,0.09129,-0.0023115397283273594
30.432000000000002,0.091296,-0.002262754142208278
30.434,0.09130200000000001,-0.002212539352074577
30.436,0.091308,-0.0021609270746637513
30.438000000000002,0.091314,-0.002107949909396552
30.44,0.09132000000000001,-0.0020536413177860424
30.442,0.091326,-0.00199803560230283
30.444,0.091332,-0.0019411678847083807
30.446,0.091338,-0.0018830740838721208
30.448,0.09134400000000001,-0.001823790893083806
30.45,0.09135,-0.001763355756877516
30.452,0.091356,-0.001701806847380196
30.454,0.091362,-0.0016391830402028437
30.456,0.091368,-0.0015755238898838917
30.458000000000002,0.09137400000000001,-0.0015108696049072545
30.46,0.09138,-0.0014452610223050842
30.462,0.091386,-0.001378739581864519
30.464000000000002,0.09139200000000001,-0.0013113472999528206
30.466,0.09139800000000001,-0.00124312674297984
30.468,0.091404,-0.0011741210005117167
30.47,0.09141,-0.0011043736580541093
30.472,0.09141600000000001,-0.0010339287695235917
